Title,Text,Character Count
The Observer Design Pattern Explained,"GUIDELINE 24: USE ADAPTERS TO STANDARDIZE INTERFACES Apply the Adapter design pattern with the intent to adapt interfaces so that otherwise incompatible pieces can work together . Be aware that Adapter is useful for both dynamic and static polymorphism. Distinguish among object adapters, class adapters, and function adapters. Understand the dif ferences between the Adapter and Strategy design patterns. Pay attention to LSP violations when using the Adapter design pattern. Guideline 25: Apply Observers as an Abstract Notification Mechanism Chances  are good that you’ve heard about observers before. “Oh, yes, of course I have—isn’ t this what the so-called social media platforms are doing with us?” you ask. Well, not exactly what I was going for , but yes, I believe we could call these platforms observers. And yes, there is also a pattern to what they do, even though it is not a design pattern. But I’m actually thinking about one of the most popular GoF design patterns, the Observer design pattern. Even if you are not familiar with the idea yet, you very likely have some experience with helpful observers from real life. For instance, you may have noticed that in some messenger apps the sender of a text message is immediately informed once you’ve read a new text message. That means that the message is displayed as “read” instead of just “delivered.” This little service is essentially the work of a real-life Observer: as soon as the status of the new message changes, the sender is notified, providing the opportunity to respond to the state change. The Observer Design Pattern Explained In many software situations it’ s desirable to get feedback as soon as some state change occurs: a new job is added to a task queue, a setting is changed in some configuration object, a result is ready to be picked up, etc. But at the same time, it would be highly undesirable to introduce explicit dependencies between the subject (the observed entity that changes) and its observers (the callbacks that are notified based on a state change). On the contrary , the subject should be oblivious to the potentially many dif ferent kinds of observers. And that’ s for the simple reason that any direct dependency would make the software harder to change and harder to extend. This decoupling between the subject and its potentially many observers is the intent of the Observer design pattern. THE OBSERVER DESIGN PATTERN Intent: “Define  a one-to-many dependency between objects so that when one object changes state, all its dependents are notified and updated automatically .” As with all design patterns, the Observer design pattern identifies one aspect as a  variation point  (an aspect that changes or is expected to change) and extracts it in the form of an abstraction. It thus helps to decouple software entities. In the case of the Observer , the need to introduce new observers—the need to extend a one-to-many dependency—is recognized to be the variation point. As Figure 6-2  illustrates, this variation point is realized in the form  of the Observer base class.9 Figur e 6-2. The UML r epresentation of the Observer design pattern The Observer class represents the abstraction for all possible implementations of observers. These observers are attached to a specific subject, represented by the ConcreteSubject class. T o reduce the coupling between observers and their subjects, or to simply reduce code duplication by providing all common services to attach() and detach() to dif ferent observers, the Subject abstraction can be used. This Subject might also",3579
A Classic Observer Implementation,"notify() all attached observers about a state change and trigger their corresponding update() functionality . “Isn’ t the introduction of the Observer base class another example of the SRP?” you ask. And yes, you’re 100 percent correct: extracting the Observer class, extracting a variation point, is the SRP in action (see “Guideline 2: Design for Change” ). Again, the SRP acts as an enabler for the OCP (see “Guideline 5: Design for Extension” ): by introducing the Observer abstraction, anyone is able to add new kinds of observers (e.g., ConcreteObserver) without the need to modify existing code. If you pay attention to the ownership of the Observer base class and make sure that the Observer class lives in the high level of your architecture, then you also fulfill the Dependency Inversion Principle (DIP). A Classic Observer Implementation “Great, I get it. It’ s nice to see these design principles in action again, but I would like to see a concrete Observer example.” I understand. So let’ s take a look at a concrete implementation. However , I should clearly state the limitations of the following example before we start to look at the code. You might already be familiar with Observer, and therefore you might be looking for help and deeper advice on many of the tricky implementation details of Observer: how to deal with the order of attaching and detaching observers, attaching an observer multiple times, and especially using observers in a concurrent environment. I should honestly state up front that it is not my intention to provide answers to these questions. That discussion would be like opening a can of worms, quickly sucking us into the realm of implementation details. No, although you may be disappointed, my intention is to mostly stay on the level of software design. Like for the previous design patterns, we start with a classic implementation of the Observer design pattern. The central element is the Observer base class:   //---- <Observer.h> ---------------- 10   class Observer  {   public:     virtual ~Observer() = default;       virtual void update( /*...*/ ) = 0;     };  The most important implementation detail of this class is the pure virtual update() function (  ), which is called whenever the observer is notified of some state change. There are three alternatives for how to define the update() function, which provide a reasonable implementation and design flexibility . The first alternative is to push the updated state via one or even several update() functions: class Observer  {   public:     // ... virtual void update1( /*arguments representing the updated state*/ ) = 0;     virtual void update2( /*arguments representing the updated state*/ ) = 0;     // ... }; This form of observer is commonly called a  push observer . In this form, the observer is given all necessary information by the subject and therefore is not required to pull any information from the subject on its own. This can reduce the coupling to the subject significantly and create the opportunity to reuse the Observer class for several subjects.",3080
A Classic Observer Implementation,"Additionally , there is the option to use a separate overload for each kind of state change. In the preceding code snippet, there are two update() functions, one for each of two possible state changes. And since it’ s always clear which state changed, the observer is not required to “search” for any state change, which proves to be ef ficient. “Excuse me,” you say , “but isn’ t this a violation of the ISP? Shouldn’ t we separate concerns by separating the update() functions into several base classes?” This is a great question. Obviously , you’re watching out for1 1 artificial coupling. Very good. And you are correct: we could separate an Observer with several update() functions into smaller Observer classes: class Observer1  {   public:     // ... virtual void update1( /*arguments representing the updated state*/ ) = 0;     // ... };    class Observer2  {   public:     // ... virtual void update2( /*arguments representing the updated state*/ ) = 0;     // ... }; In theory , this approach could help reduce the coupling to a particular subject and more easily reuse observers for dif ferent subjects. It might also help because dif ferent observers might be interested in dif ferent state changes, and therefore it might be a violation of the ISP to artificially couple all possible state changes. And of course this might result in an efficiency gain if a lot of unnecessary state change notifications can be avoided. Unfortunately , a particular subject is not likely to distinguish among different kinds of observers. First, because this would require it to store different kinds of pointers (which is inconvenient to handle for the subject), and second, because it is possible that dif ferent state changes are linked in a certain way . In that case, the subject will expect that observers are interested in all possible state changes. From that perspective it can be reasonable to combine several update() functions into one base class. Either way , it’s very likely that a concrete observer will have to deal with all kinds of state changes. I know , it can be a nuisance to have to deal with several update() functions, even if only a small fraction of them are interesting. But still, make sure that you’re not accidentally violating the Liskov Substitution Principle by not adhering to some expected behavior (if there is any). There are several more potential downsides of a push observer . First, the observers are always  given all the information, whether they need it or not. Thus, this push style works well only if the observers need the information most of the time. Otherwise, a lot of ef fort is lost on unnecessary notifications. Second, pushing creates a dependency on the number and kind of ar guments that are passed to the observer . Any change to these arguments requires a lot of subsequent changes in the deriving observer classes. Some of these downsides are resolved by the second Observer alternative. It’s possible to only pass a reference to the subject to the observer: class Observer  {   public:     // ...",3055
A Classic Observer Implementation,"virtual void update( Subject const& subject ) = 0;     // ... }; Due to the lack of specific information passed to the observer , the classes deriving from the Observer base class are required to pull the new information from the subject on their own. For this reason, this form of observer is commonly called a  pull observer . The advantage is the reduced dependency on the number and kinds of ar guments. Deriving observers are free to query for any information, not just the changed state. On the other hand, this design creates a strong, direct dependency between the classes deriving from Observer and the subject. Hence, any change to the subject easily reflects on the observers. Additionally , observers might have to “search” for the state change if multiple details have changed. This might prove to be unnecessarily inef ficient. If you consider only a single piece of information as the changing state, the performance disadvantage might not pose a limitation for you. Still, please remember that software changes: a subject may grow , and with it the desire to notify about dif ferent kinds of changes. Adapting the observers in the12 process would result in a lot of additional work. From that point of view , the push observer  appears to be a better choice. Luckily , there is a third alternative, which removes a lot of the previous disadvantages and thus becomes our approach of choice: in addition to passing a reference to the subject, we pass a tag to provide information about which property of a subject has changed: //---- <Observer.h> ----------------    class Observer  {   public:     virtual ~Observer() = default;       virtual void update( Subject const& subject                        , /*Subject-specific type*/ property ) = 0;  }; The tag may help an observer to decide on its own whether some state change is interesting or not. It’ s commonly represented by some subject- specific enumeration type, which lists all possible state changes. This, unfortunately , increases the coupling of the Observer class to a specific subject. “Wouldn’ t it be possible to remove the dependency on a specific Subject by implementing the Observer base class as a class template? T ake a look at the following code snippet:”   //---- <Observer.h> ----------------    template< typename Subject, typename StateTag >     class Observer  {   public:     virtual ~Observer() = default;       virtual void update( Subject const& subject, StateTag property ) = 0;  };  This is a great suggestion. By defining the Observer class in the form of a class template (  ), we can easily lift the Observer to a higher architectural level. In this form, the class does not depend on any specific subject and thus may be reused by many dif ferent subjects that want to define a one-to- many relationship. However , you should not expect too much of this improvement: the ef fect is limited to the Observer class. Concrete subjects will expect concrete instantiations of this observer class, and in consequence, concrete implementations of Observer will still strongly depend on the subject. To better understand why that is, let’ s take a look at a possible subject implementation.",3184
A Classic Observer Implementation,"After your initial comment about social media, I suggest that we implement an Observer for persons. W ell, OK, this example may be morally questionable, but it will serve its purpose, so let’ s go with that. At least we know who is to blame for this. The following Person class represents an observed person:   //---- <Person.h> ----------------    #include <Observer.h>  #include <string>  #include <set>    class Person  {   public:     enum StateChange     {        forenameChanged,        surnameChanged,        addressChanged     };       using PersonObserver = Observer<Person,StateChange>;          explicit Person( std::string forename, std::string surname )        : forename_{ std::move(forename) }        , surname_{ std::move(surname) }     {}       bool attach( PersonObserver* observer );        bool detach( PersonObserver* observer );          void notify( StateChange property );          void forename( std::string newForename );        void surname ( std::string newSurname );     void address ( std::string newAddress );       std::string const& forename() const { return forename_; }     std::string const& surname () const { return surname_; }     std::string const& address () const { return address_; }     private:     std::string forename_;        std::string surname_;     std::string address_;       std::set<PersonObserver*> observers_;     };  In this example, a Person is merely an aggregation of the three data members: forename_, surname_, and address_ ( ) (I know , this is a rather simple representation of a person.) In addition, a person holds the std::set of registered observers (  ). Please note that the observers are registered by pointers to instances of PersonObserver ( ). This is interesting for two reasons: first, this demonstrates the purpose of the templated Observer class: the Person class instantiates its own kind of observer from the class template. And second, pointers prove to be very useful in this context, since the address of an object is unique. Thus, it is common to use the address as a unique identifier for an observer . “Shouldn’ t this be std::unique_ptr or std::shared_ptr?” you ask. No, not in this situation. The pointers merely serve as handles to the registered observers; they should not own the observers. Therefore, any owning smart pointer would be the wrong tool in this situation. The only reasonable choice would be std::weak_ptr, which would allow you to check for dangling pointers. However , std::weak_ptr is not a good candidate for a key for std::set (not even with a custom comparator). Although there are ways to still use std::weak_ptr, I will stick to raw pointers. But don’ t worry , this doesn’ t mean we are abandoning the benefits of modern C++. No, using a raw pointer is perfectly valid in this situation. This is also expressed in C++ Core Guideline F .7: For the general use, take T* or T& arguments rather than smart pointers. Whenever you’re interested in getting a notification for a state change of a person, you can register an observer via the attach() member function (  ). And whenever you’re no longer interested in getting notifications, you can deregister an observer via the detach() member function (  ). These two functions are an essential ingredient of the Observer design pattern and a clear indication of the application of the design pattern: bool Person::attach( PersonObserver* observer )  {     auto [pos,success] = observers_.insert( observer );     return success;  }    bool Person::detach( PersonObserver* observer )  {     return ( observers_.erase( observer ) > 0U );  } You have complete freedom to implement the attach() and detach() functions as you see fit. In this example, we allow an observer to be registered only a single time with a std::set. If you try to register an observer a second time, the function returns false. The same thing happens if you try to deregister an observer that is not registered.",3940
A Classic Observer Implementation,"Note that the decision to not allow multiple registrations is my choice for this example. In other scenarios, it might be desirable or even necessary to accept duplicate registrations. Either way , the behavior and interface of the subject should of course be consistent in all cases. Another core function of the Observer design pattern is the notify() member function (  ). Whenever some state change occurs, this function is called to notify all registered observers about the change: void Person::notify( StateChange property )  {     for( auto iter=begin(observers_); iter.=end(observers_); )     {        auto const pos = iter++;        (*pos)->update(*this,property);     }  } “Why is the implementation of the notify() function so complicated? Wouldn’ t a range-based for loop be completely suf ficient?” Y ou are correct; I should explain what’ s happening here. The given formulation makes sure detach() operations can be detected during the iteration. This may happen, for instance, if an observer decides to detach itself during the call to the update() function. But I do not claim that this formulation is perfect: unfortunately it is not able to cope with attach() operations. And don’t even start to ask about concurrency. So this is just one example why the implementation details of observer can be so tricky . The notify() function is called in all three setter functions (  ). Note that in all three functions, we always pass a dif ferent tag to indicate which property has changed. This tag may be used by classes deriving from the Observer base class to determine the nature of the change: void Person::forename( std::string newForename )  {     forename_ = std::move(newForename);     notify( forenameChanged );  }    void Person::surname( std::string newSurname )  {     surname_ = std::move(newSurname);     notify( surnameChanged );  }    void Person::address( std::string newAddress )  {     address_ = std::move(newAddress);     notify( addressChanged );  } With these mechanics in place, you are now able to write new kinds of fully OCP-conforming observers. For instance, you could decide to implement a NameObserver and an AddressObserver: //---- <NameObserver.h> ----------------    #include <Observer.h>  #include <Person.h>    class NameObserver : public Observer<Person,Person::StateChange>  {   public:     void update( Person const& person, Person::StateChange property ) override;  };      //---- <NameObserver.cpp> ----------------    #include <NameObserver.h>    void NameObserver::update( Person const& person, Person::StateChange property  )  {     if( property == Person::forenameChanged ||         property == Person::surnameChanged )     {        // ... Respond to changed name     }  }      //---- <AddressObserver.h> ----------------    #include <Observer.h>  #include <Person.h>    class AddressObserver : public Observer<Person,Person::StateChange>  {   public:     void update( Person const& person, Person::StateChange property ) override;  };    //---- <AddressObserver.cpp> ----------------    #include <AddressObserver.h>    void AddressObserver::update( Person const& person, Person::StateChange  property )  {     if( property == Person::addressChanged ) {        // ... Respond to changed address     }  } Equipped with these two observers, you are now notified whenever either the name or address of a person changes: #include <AddressObserver.h>  #include <NameObserver.h>  #include <Person.h>  #include <cstdlib>    int main()  {     NameObserver nameObserver;     AddressObserver addressObserver;       Person homer( \""Homer\""     , \""Simpson\"" );     Person marge( \""Marge\""     , \""Simpson\"" );     Person monty( \""Montgomery\"", \""Burns\""   );       // Attaching observers     homer.attach( &nameObserver );     marge.attach( &addressObserver );     monty.attach( &addressObserver );       // Updating information on Homer Simpson     homer.forename( \""Homer Jay\"" );  // Adding his middle name       // Updating information on Marge Simpson     marge.address( \""712 Red Bark Lane, Henderson, Clark County, Nevada 89011\""  );       // Updating information on Montgomery Burns     monty.address( \""Springfield Nuclear Power Plant\"" );       // Detaching observers     homer.detach( &nameObserver );       return EXIT_SUCCESS;  } After these many implementation details, let’ s take a step back and look at the bigger picture again. Figure 6-3  shows the dependency graph for this Observer example.",4459
An Observer Implementation Based on Value Semantics,"Figur e 6-3. Dependency graph for the Observer design pattern Due to the decision to implement the Observer class in the form of a class template, the Observer class resides on the highest level of our architecture. This enables you to reuse the Observer class for multiple purposes, for instance, for the Person class. The Person class declares its own Observer<Person,Person::StateChange>  type and by that injects the code into its own architectural level. Concrete person observers, e.g., NameObserver and AddressObserver, can subsequently build on this declaration. An Observer Implementation Based on V alue Semantics “I understand why you’ve started with a classic implementation, but since you have made the point about favoring value semantics, how would the observer look in a value semantics world?” That is an excellent question, since this a very reasonable next step. As explained in “Guideline 22: Prefer Value Semantics over Reference Semantics ”, there are a lot of good reasons to avoid the realm of reference semantics. However , we won’ t entirely stray from the classic implementation: to register and deregister observers, we will always be in need of some unique identifier for observers, and the unique address of an observer is just the easiest and most convenient way to tackle that problem. Therefore, we’ll stick to using a pointer to refer to a registered observer . However , std::function is an elegant way to avoid the inheritance hierarchy— std::function:   //---- <Observer.h> ----------------    #include <functional>    template< typename Subject, typename StateTag >  class Observer  {   public:     using OnUpdate = std::function<void(Subject const&,StateTag)>;          // No virtual destructor necessary       explicit Observer( OnUpdate onUpdate )           : onUpdate_{ std::move(onUpdate) }     {        // Possibly respond on an invalid/empty std::function instance     }       // Non-virtual update function     void update( Subject const& subject, StateTag property )     {        onUpdate_( subject, property );        }     private:     OnUpdate onUpdate_;     };  Instead of implementing the Observer class as a base class, and thus requiring deriving classes to inherit and implement the update() function in a very specific way , we separate concerns and instead build on composition (see “Guideline 20: Favor Composition over Inheritance” ). The Observer class first provides a type alias called OnUpdate for the std::function type for the expected signature of our update() function ( ). Via the constructor , you are passed an instance of std::function ( ), and you move it into your data member onUpdate_ ( ). The job of the update() function is now to forward the call, including the ar guments, to onUpdate_ ( ). The flexibility gained with std::function is easily demonstrated with an updated main() function: #include <Observer.h>  #include <Person.h>  #include <cstdlib>    void propertyChanged( Person const& person, Person::StateChange property )  {     if( property == Person::forenameChanged ||         property == Person::surnameChanged )     {        // ... Respond to changed name     }  }    int main()  {     using PersonObserver = Observer<Person,Person::StateChange>;       PersonObserver nameObserver( propertyChanged );       PersonObserver addressObserver(        [/*captured state*/]( Person const& person, Person::StateChange property  ){           if( property == Person::addressChanged )           {              // ... Respond to changed address           }        } );       Person homer( \""Homer\""     , \""Simpson\"" );     Person marge( \""Marge\""     , \""Simpson\"" );     Person monty( \""Montgomery\"", \""Burns\""   );       // Attaching observers     homer.attach( &nameObserver );     marge.attach( &addressObserver );     monty.attach( &addressObserver );       // ...       return EXIT_SUCCESS;  } Thanks to choosing a less intrusive approach and to decoupling with std::function, the choice of how to implement the update() function is completely up to the observer ’s implementer (stateless, stateful, etc.). For the nameObserver, we build on the free function propertyChanged(), which itself is strongly decoupled because it’ s not bound to a class and might be reused on several occasions. The addressObserver, on the other hand, chooses a lambda instead, which could possibly capture some state. Either way , the only convention that these two have to follow is to fulfill the required signature of the required std::function type. “Why do we still need the Observer class? Couldn’ t we just directly use std::function?” Yes, it most certainly looks that way . From a functionality point of view , the Observer class doesn’ t add anything by",4729
Analyzing the Shortcomings of the Observer Design Pattern,"itself. However , as std::function is a true child of value semantics, we tend to copy or move std::function objects. But this is not desirable in this situation: especially if you use a stateful observer , you don’ t want a copy of your observer to be called. And although technically possible, it is not particularly common to pass around pointers to std::function. Therefore, the Observer class may still be of value in the form of an Adapter for std::function (see “Guideline 24: Use Adapters to Standardize Interfaces” ). Analyzing the Shortcomings of the Observer Design Pattern “This  is not quite the value semantics solution I was expecting, but I still like it.” Well, I’m glad you feel this way . Indeed, the value semantics advantages, in combination with the benefits of the Observer design pattern (i.e., decoupling an event from the action taken for that event and the ability to easily add new kinds of observers), work really , really well. Unfortunately , there is no perfect design, and every design also comes with disadvantages. First, I should explicitly spell out that the demonstrated std::function approach works well only for a  pull observer  with a single update() function. Since std::function can cope with only a single callable, any approach that would require multiple update() functions cannot be handled by a single std::function. Therefore, std::function is usually not the way to go for a  push observer  with multiple update() functions, or the potential for a growing number of update() functions (remember , code tends to change.). However , it is possible to generalize the approach of std::function. If the need arises, the design pattern of choice is T ype Erasure (see Chapter 8 ). A second (minor) disadvantage, as you have seen, is that there is no pure value-based implementation. While we might be able to implement the update() functionality in terms of std::function to gain flexibility , we still use a raw pointer to attach and detach Observers. And that is easy to explain: the advantages of using a pointer as a unique identifier are just too good to dismiss. Additionally , for a stateful Observer , we don’ t want to deal with the copy of an entity . Still, this of course requires us to check for nullptr (which takes additional ef fort), and we always have to pay for the indirection that the pointer represents.  I personally would rate this as only a minor point because of the many advantages of this approach. A far bigger disadvantage is the potential implementation issues with Observers : the order of registration and deregistration may matter a lot, in particular if an observer is allowed to register multiple times. Also, in a multithreaded environment, the thread-safe registration and deregistration of observers and handling of events are highly nontrivial topics. For instance, an untrusted observer can freeze a server during a callback if it behaves inappropriately , and implementing timeouts for arbitrary computations is very nontrivial. However , this topic is far outside the scope of this book. What is in the scope of this book, however , is the alleged danger that the overuse of observers can quickly and easily lead to a complex network of interconnections. Indeed, if you are not careful, you can accidentally introduce an infinite loop of callbacks. For that reason, developers are sometimes concerned about using Observers and are afraid that a single notification may result in a huge, global response due to these interconnections. While this danger exists, of course, a proper design should not be severely af fected by this: if you have a proper architecture and if you have properly implemented your observers, then any sequence of notifications should always run along a  directed, acyclic graph (DAG) toward the lower levels of your architecture. And that, of course, is the beauty of good software design. In summary , with the intent of providing a solution for notification of state change, the Observer design pattern proves to be one of the most famous and most commonly used design patterns. Aside from the potentially tricky implementation details, it is definitely one of the design patterns that should be in every developer ’s toolbox.13",4242
Guideline 26 Use CRTP to Introduce Static Type Categories. A Motivation for CRTP,"GUIDELINE 25: APPLY OBSERVERS AS AN ABSTRACT NOTIFICATION MECHANISM Apply the Observer design pattern with the intent to create a one- to-many relationship between a subject and its observers. Understand the trade-of fs between push observers and pull observers. Utilize the advantages of a value semantics–based Observer implementation. Guideline 26: Use CRTP to Introduce Static Type Categories C++ really has a lot to of fer. It comes with lots of features, many syntactic curiosities, and a lar ge number of amazing, utterly unpronounceable and (for the uninitiated) plainly cryptic acronyms: RAII, ADL, CT AD, SFINAE, NTTP , IFNDR, and SIOF . Oh, what fun. One of these cryptic acronyms is CR TP, short for the Curiously Recurring T emplate Pattern . If you’re’ scratching your head because the name doesn’ t make any sense to you, don’ t worry: as is so often in C++, the name was chosen randomly , but has stuck and has never been reconsidered or changed. The pattern was named by James Coplien in the February 1995 issue of the C++ Report after realizing that, curiously , this pattern was recurring in many dif ferent C++ codebases. And curiously , this pattern, although building on inheritance and (potentially) serving as an abstraction, does not exhibit the usual performance drawbacks of many other classic design patterns. For that reason, CR TP is definitely worth a look, as it may become a valuable, or should I say curious , addition to your design pattern toolbox. A Motivation for CRTP14 15 Performance  is very important in C++. So important in fact, that in several contexts the performance overhead of using virtual functions is considered outright unacceptable . Therefore, in performance-sensitive contexts, such as certain parts of computer games or high-frequency trading, no virtual functions are used. The same is true for high-performance computing (HPC). In HPC, any kind of conditional or indirection, and this includes virtual functions, is banned from the most performance-critical parts, such as the innermost loops of compute kernels. Using them would incur too much of a performance overhead. To give an example of how and why this matters, let’ s consider the following DynamicVector class template from a linear algebra (LA) library:   //---- <DynamicVector.h> ----------------    #include <numeric>  #include <iosfwd>  #include <iterator>  #include <vector>  // ... template< typename T >  class DynamicVector  {   public:     using value_type     = T;        using iterator       = typename std::vector<T>::iterator;     using const_iterator = typename std::vector<T>::const_iterator;       // ... Constructors and special member functions       size_t size() const;          T&       operator[]( size_t index );        T const& operator[]( size_t index ) const;       iterator       begin();        const_iterator begin() const;     iterator       end();     const_iterator end() const;       // ... Many numeric functions     private:     std::vector<T> values_;        // ... };    template< typename T >  std::ostream& operator<<( std::ostream& os, DynamicVector const<T>& vector )     {     os << \""(\"";     for( auto const& element : vector ) {        os << \"" \"" << element;     }     os << \"" )\"";       return os;  }    template< typename T >  auto l2norm( DynamicVector const<T>& vector )     {     using std::begin, std::end;     return std::sqrt( std::inner_product( begin(vector), end(vector)                                         , begin(vector), T{} ) );  }    // ... Many more  Despite the name, DynamicVector does not represent a container but a numerical vector for the purpose of LA computations. The Dynamic part of the name implies that it allocates its elements of type T dynamically , in this example, in the form of std::vector ( ).",3800
Guideline 26 Use CRTP to Introduce Static Type Categories. A Motivation for CRTP,"For that reason, it is suited for large LA problems (definitely in the range of several million elements). Although this class may be loaded with many numerical operations, from an interface point of view you might indeed be tempted to call it a container: it provides the usual nested types ( value_type, iterator, and const_iterator) ( ), a size() function to query the current number of elements (  ), subscript operators to access individual elements by index (one for non- const and one for const vectors) (  ), and begin() and end() functions to iterate over the elements (  ). Apart from the member functions, it also provides an output operator (  ) and, to show at least one LA operation, a function to compute the vector ’s Euclidean norm  (often also called the L2 norm , because it approximates the L2 norm for discrete vectors) (  ). The DynamicVector is not the only vector class, though. In our LA library , you will also find the following StaticVector class:   //---- <StaticVector.h> ----------------    #include <array>  #include <numeric>  #include <iosfwd>  #include <iterator>  // ... template< typename T, size_t Size >  class StaticVector  {   public:     using value_type     = T;        using iterator       = typename std::array<T,Size>::iterator;     using const_iterator = typename std::array<T,Size>::const_iterator;       // ... Constructors and special member functions       size_t size() const;          T&       operator[]( size_t index );        T const& operator[]( size_t index ) const;       iterator       begin();        const_iterator begin() const;     iterator       end();     const_iterator end() const;       // ... Many numeric functions     private:     std::array<T,Size> values_;        // ... };    template< typename T, size_t Size >  std::ostream& operator<<( std::ostream& os,                                 StaticVector<T,Size> const& vector )  {     os << \""(\"";     for( auto const& element : vector ) {        os << \"" \"" << element;     }     os << \"" )\"";       return os;  }    template< typename T, size_t Size >  auto l2norm( StaticVector<T,Size> const& vector )     {     using std::begin, std::end;     return std::sqrt( std::inner_product( begin(vector), end(vector)                                         , begin(vector), T{} ) );  }  “Isn’ t this almost the same as the DynamicVector class?” you wonder . Yes, these two classes are very similar indeed. The StaticVector class provides the same interface as the DynamicVector, such as the nested types value_type, iterator, and const_iterator ( ); the size() member function (  ); the subscript operators (  ); and the begin() and end() functions (  ). It also comes with an output operator (  ) and a free l2norm() function (  ). However , there is an important, performance- related dif ference between the two vector classes: as the Static in the name suggests, the StaticVector does not allocate its elements dynamically . Instead, it uses an in-class buf fer to store its elements, for instance, with a std::array ( ).",3043
Guideline 26 Use CRTP to Introduce Static Type Categories. A Motivation for CRTP,"Thus, in contrast  to DynamicVector, the entire functionality of StaticVector is optimized for a small, fixed number of elements, such as 2D or 3D vectors. “OK, I understand that this is important for performance, but there’ s still a lot of code duplication, right?” Again, you are correct. If you take a close look at the associated output operator of the two vector classes, you will find that the implementation of these two functions is identical. This is deeply undesirable: if anything changes, for instance, the way vectors are formatted (and remember: change is the one  constant in software development and needs to be expected; see “Guideline 2: Design for Change” ), then you would have to make the change in many places, not just one. This is a violation of the Don’ t Repeat Y ourself (DR Y) principle: it’ s easy to for get or miss updating one of the many places, thus introducing an inconsistency or even a bug. “But isn’ t this duplication easily resolved with a slightly more general function template? For example, I can imagine the following output operator for all kinds of dense vectors:” template< typename DenseVector >  std::ostream& operator<<( std::ostream& os, DenseVector const& vector )  {     // ... as before  } Although this seems like an adequate solution, I wouldn’ t accept this code in a pull request. This function template is indeed more general, but I would definitely not call it “slightly” more general; what you are suggesting is the most general output operator one could possibly write. Y es, the name of the function template may suggest that it’ s written for only dense vectors (including DynamicVector and StaticVector), but this function template will in fact accept any type: DynamicVector, StaticVector, std::vector, std::string, and fundamental types such as int and double. It simply fails to specify any requirement or any kind of constraint. For that reason it violates Core Guideline T .10: Specify concepts for all template ar guments. While this output operator will work for all dense vectors and sequence containers, you would get a compilation error for all types that do not provide the expected interface. Or even worse, you might subtly violate the implicit requirements and expectations, and with that the LSP (see “Guideline 6: Adhere to the Expected Behavior of Abstractions” ). Of course, you wouldn’ t do this consciously , but likely accidentally: this output operator is a perfect match for any type and might be used even though you don’t expect it. Therefore, this function template would be a very16 unfortunate addition to the output operator overload set. What we need is a totally new set of types, a new type category . “Isn’ t this what base classes are for? Couldn’ t we just formulate a DenseVector base class that defines the expected interface for all dense vectors? Consider the following sketch of a DenseVector base class:” template< typename T >  // Type of the elements  class DenseVector  {   public:     virtual ~DenseVector() = default;       virtual size_t size() const = 0;       virtual T&       operator[]( size_t index ) = 0;     virtual T const& operator[]( size_t index ) const = 0;       // ... };    template< typename T >  std::ostream& operator<<( std::ostream& os, DenseVector<T> const& vector )  {     // ... as before  } “This should work, right? I’m just not sure how to declare the begin() and end() functions, as I don’ t know how to abstract from dif ferent iterator types, such as std::vector<T>::iterator and std::array<T>::iterator.” I also have a feeling that this could be a problem, and I admit that I also do not have a quick solution for that. But there is something far more concerning: with this base class, we would turn all our member functions into virtual member functions. That would include the begin() and end() functions but, most importantly , the two subscript operators. The consequences would be significant: with every access to an element of the vector , we would now have to call a virtual function. Every single access. Therefore, with this base class, we could wave goodbye to high performance.",4132
