filename,title,text,len
347-See Also.pdf,347-See Also,,0
348-8.8 Roll Your Own Exceptions.pdf,348-8.8 Roll Your Own Exceptions,,0
349-Problem.pdf,349-Problem,,0
350-Discussion.pdf,350-Discussion,"public String demoMethod () {\n        return ""demo"";\n    }\n}\nNote that the method of using lazy evaluation  in the getInstance()  method (as in\nDesign Patterns ) is not necessary in Java because Java already uses lazy loading . Y our\nSingleton  class will probably not get loaded until its getInstance()  is called, so\nthere is no point in trying to defer the Singleton  construction until it’s needed by\nhaving getInstance()  test the singleton  variable for null and creating the singleton\nthere.\nUsing this class is equally simple: simply get the instance reference, and invoke meth‐\nods on it:\n        // Demonstrate the codeBased method:\n        Singleton .getInstance ().demoMethod ();\nSome commentators believe that a code-based Singleton should also provide a public\nfinal clone()  method that just throws an exception, in order to avoid subclasses\nthat cheat and clone()  the Singleton. However, it is clear that a class with only a pri‐\nvate constructor cannot be subclassed, so this paranoia does not appear to be\nnecessary.\nSee Also\nThe Collections  class in java.util  has methods singletonList() , singleton\nMap() , and singletonSet() , which give out an immutable List , Map, or Set, respec‐\ntively, containing only the one object that is passed to the method. This does not, of\ncourse, convert the object into a Singleton in the sense of preventing that object from\nbeing cloned or other instances from being constructed.\nSee page 127 of the original Design Patterns  book.\n8.8 Roll Your Own Exceptions\nProblem\nY ou’ d like to use an application-specific exception class or two.\nSolution\nGo ahead and subclass Exception  or RuntimeException .\n8.8 Roll Your Own Exceptions | 263",1724
351-8.9 Using Dependency Injection.pdf,351-8.9 Using Dependency Injection,"Discussion\nIn theory, you could subclass Throwable  directly, but that’s considered rude. Y ou nor‐\nmally subclass Exception  (if you want a checked exception) or RuntimeException  (if\nyou want an unchecked exception). Checked exceptions are those that an application\ndeveloper is required to catch or throw upward by listing them in the throws  clause\nof the invoking method.\nWhen subclassing either of these, it is customary to provide at least these\nconstructors:\n•A no-argument constructor\n•A one-string argument constructor\n•A two-argument constructor—a string message and a Throwable  cause\nThe cause will appear if the code receiving the exception performs a stack trace oper‐\nation on it, with the prefix “Root Cause is” or similar. Example 8-7  shows these three\nconstructors for an application-defined exception, ChessMoveException .\nExample 8-7. main/src/main/java/oo/ChessMoveException.java\n/** A ChessMoveException is thrown  when the user makes an illegal move. */\npublic class ChessMoveException  extends Exception  {\n    private static final long serialVersionUID  = 802911736988179079L ;\n    public ChessMoveException  () {\n        super();\n    }\n    public ChessMoveException  (String msg) {\n        super(msg);\n    }\n    public ChessMoveException (String msg, Exception  cause) {\n        super(msg, cause);\n    }\n}\nSee Also\nThe javadoc documentation for Exception  lists a large number of subclasses; you\nmight look there first to see if there is one you can use.\n264 | Chapter 8: Object-Oriented Techniques",1557
352-Problem.pdf,352-Problem,,0
353-Solution.pdf,353-Solution,,0
354-Discussion.pdf,354-Discussion,"8.9 Using Dependency Injection\nProblem\nY ou want to avoid excessive coupling between classes, and you want to avoid exces‐\nsive code dedicated to object creation/lookup.\nSolution\nUse a dependency injection framework.\nDiscussion\nA dependency injection framework allows you to have objects passed in to your code\ninstead of making you either create them explicitly (which ties your code to the\nimplementing class name, since you’re calling the constructor) or looking for them\n(which requires use of a possibly cumbersome lookup API, such as JNDI, the Java\nNaming and Directory Interface).\nThree of the best-known dependency injection frameworks are the Spring Frame‐\nwork , the Java Enterprise Edition’s Context and Dependency Injection (CDI) , and\nGoogle Guice . Suppose we have three classes, a Model , a View , and a Controller ,\nimplementing the traditional MVC pattern. Given that we may want to have different\nversions of some of these, especially the View , we’ll define Java interfaces for simple\nversions of the Model (in Example 8-8 ) and View (in Example 8-9 ).\nExample 8-8. MVC Model interface\npublic interface  Model {\n String getMessage ();\n}\nExample 8-9. main/src/main/java/di/View.java (MVC View interface)\npublic interface  View {\n    void displayMessage ();\n}\nThe implementations of these are not shown, because they’re so trivial, but they are\nonline. The Controller in this example is a main program, no interface needed. First,\nlet’s see a version of the main program not using dependency injection. Obviously the\nView requires the Model, to get the data to display:\nmain/src/main/java/di/ControllerTightlyCoupled.java\n8.9 Using Dependency Injection | 265\npublic class ControllerTightlyCoupled  {\n    public static void main(String[] args) {\n        Model m = new SimpleModel ();\n        ConsoleViewer  v = new ConsoleViewer ();\n        v.setModel (m);\n        v.displayMessage ();\n    }\n}\nHere we have four tasks to undertake:\n1.Create the Model.\n2.Create the View.\n3.Tie the Model into the View.\n4.Ask the View to display some data.\nNow a version using dependency injection:\nmain/src/main/java/di/spring/MainAndController.java - Spring Controller\npublic class MainAndController  {\n    public static void main(String[] args) {\n        ApplicationContext  ctx =\n            new AnnotationConfigApplicationContext (""di.spring"" );\n        View v = ctx.getBean(""myView"" , View.class);\n        v.displayMessage ();\n        ((AbstractApplicationContext ) ctx).close();\n    }\n}\nIn this version, we have only three tasks:\n1.Set up the Spring context, which provides the dependency injection framework.\n2.Get the View from the context; it already has the Model set into it!\n3.Ask the View to display some data.\nFurthermore, we don’t depend on particular implementations of the interface.\nHow does Spring know to inject, or provide, a Model to the View? And how does it\nknow what code to use for the View? There might be multiple implementations of the\nView interface. Of course we have to tell it these things, which we’ll do here with\nannotations:\n@Named(""myView"" )\npublic class ConsoleViewer  implements  View {\n    Model messageProvider ;\n266 | Chapter 8: Object-Oriented Techniques\n    @Override\n    public void displayMessage () {\n        System.out.println(messageProvider .getMessage ());\n    }\n    @Resource (name=""myModel"" )\n    public void setModel (Model messageProvider ) {\n        this.messageProvider  = messageProvider ;\n    }\n}\nWhile Spring has provided its own annotations, it will also accept the Java standard\n@javax.annotation.Resource  annotation for injection and @java.inject.Named  to\nspecify the injectee.\nDue to the persistence of information on the web, if you do a web search for Spring\nInjection, you will probably find zillions of articles that refer to the older Spring 2.x\nway of doing things, which is to use an XML configuration file. Y ou can still use this,\nbut modern Spring practice is generally to use Java annotations to configure the\ndependencies.\nAnnotations are also used in the Java Enterprise Edition Contexts and Dependency\nInjection (CDI). Although this is most widely used in web applications, we’ll reuse\nthe same example, using the open source Weld implementation of CDI. CDI is quite a\nbit more powerful than Spring’s DI; because in CDI we don’t even need to know the\nclass from which a resource is being injected, we don’t even need the interfaces from\nthe Spring example! First, the Controller, or main program, which requires a Weld-\nspecific import or two because CDI was originally designed for use in enterprise\napplications:\npublic class MainAndController  {\n    public static void main(String[] args) {\n        final Instance <Object> weldInstance  = new Weld().initial\nize().instance ();\n        weldInstance .select(ConsoleViewer .class).get().displayMessage ();\n    }\n}\nThe View  interface is shared between both implementations. The ConsoleViewer\nimplementation is similar too, except it isn’t coupled to the Model; it just asks to have\na String  injected. In this simple example there is only one String  in the application;\nin a larger app you would need one additional annotation to specify which string to\ninject. Here is the CDI ConsoleViewer :\npublic class ConsoleViewer  implements  View {\n    @Inject @MyModel\n    private String message;\n8.9 Using Dependency Injection | 267",5466
355-See Also.pdf,355-See Also,,0
356-8.10 Program Plotter.pdf,356-8.10 Program Plotter,"@Override\n    public void displayMessage () {\n        System.out.println(message);\n    }\n}\nWhere does the injected String  come from? From the Model, as before:\nmain/src/main/java/di/cdi/ModelImpl.java\npublic class ModelImpl  {\n    public @Produces  @MyModel  String getMessage (InjectionPoint  ip)\n        throws IOException  {\n        ResourceBundle  props = ResourceBundle .getBundle (""messages"" );\n        return props.getString (\n            ip.getMember ().getDeclaringClass ().getSimpleName () + ""."" +\n            ip.getMember ().getName());\n    }\n}\nSee Also\nSpring DI, Java EE CDI, and Guice all provide powerful dependency injection . Spring’s\nis more widely used; Java EE’s has the same power and is built into every EE con‐\ntainer. All three can be used standalone or in a web application, with minor varia‐\ntions. In the EE, Spring provides special support for web apps, and in EE containers,\nCDI is already set up so that the first statement in the CDIMain  example is not needed\nin an EE app. There are many books on Spring. One book specifically treats Weld:\nJBoss Weld CDI for Java Platform  by Ken Finnegan (O’Reilly).\n8.10 Program: Plotter\nNot because it is very sophisticated, but because it is simple, this program serves as an\nexample of some of the things we’ve covered in this chapter, and also, in its subclasses,\nprovides a springboard for other discussions. This class describes a series of old-\nfashioned (i.e., common in the 1970s and 1980s) pen plotters. A pen plotter, in case\nyou’ve never seen one, is a device that moves a pen around a piece of paper and draws\nthings. It can lift the pen off the paper or lower it, and it can draw lines, letters, and so\non. Before the rise of laser printers and ink-jet printers, pen plotters were the domi‐\nnant means of preparing charts of all sorts, as well as presentation slides (this was, ah,\nwell before the rise of programs like Harvard Presents and Microsoft PowerPoint).\nToday, few, if any, companies still manufacture pen plotters, but I use them here\nbecause they are simple enough to be well understood from this brief description.\nToday’s 3D printers may be thought of as representing a resurgence of the pen plotter\nwith just one additional axis of motion. And a fancier pen.\n268 | Chapter 8: Object-Oriented Techniques\nI’ll present a high-level class that abstracts the key characteristics of a series of such\nplotters made by different vendors. It would be used, for example, in an analytical or\ndata-exploration program to draw colorful charts showing the relationships found in\ndata. But I don’t want my main program to worry about the gory details of any partic‐\nular brand of plotter, so I’ll abstract into a Plotter  class, whose source is as follows:\nmain/src/main/java/plotter/Plotter.java\n/**\n * Plotter abstract class. Must be subclassed\n * for X, DOS, Penman, HP plotter, etc.\n *\n * Coordinate space: X = 0 at left, increases to right.\n *        Y = 0 at top, increases downward (same as AWT).\n *\n * @author    Ian F. Darwin\n */\npublic abstract  class Plotter {\n    public final int MAXX = 800;\n    public final int MAXY = 600;\n    /** Current X co-ordinate (same reference frame as AWT!) */\n    protected  int curx;\n    /** Current Y co-ordinate (same reference frame as AWT!) */\n    protected  int cury;\n    /** The current state: up or down */\n    protected  boolean penUp;\n    /** The current color */\n    protected  int penColor ;\n    Plotter() {\n        penUp = true;\n        curx = 0; cury = 0;\n    }\n    abstract  void rmoveTo(int incrx, int incry);\n    abstract  void moveTo(int absx, int absy);\n    abstract  void penUp();\n    abstract  void penDown();\n    abstract  void penColor (int c);\n    abstract  void setFont(String fName, int fSize);\n    abstract  void drawString (String s);\n    /* Concrete methods */\n    /** Draw a box of width w and height h */\n    public void drawBox(int w, int h) {\n        penDown();\n        rmoveTo(w, 0);\n        rmoveTo(0, h);\n        rmoveTo(-w, 0);\n        rmoveTo(0, -h);\n        penUp();\n8.10 Program: Plotter | 269\n    }\n    /** Draw a box given an AWT Dimension for its size */\n    public void drawBox(java.awt.Dimension  d) {\n        drawBox(d.width, d.height);\n    }\n    /** Draw a box given an AWT Rectangle for its location and size */\n    public void drawBox(java.awt.Rectangle  r) {\n        moveTo(r.x, r.y);\n        drawBox(r.width, r.height);\n    }\n    /** Show the current location; useful for\n     * testing, if nothing else.\n     */\n    public Point getLocation () {\n        return new Point(curx, cury);\n    }\n}\nNote the variety of abstract methods. Those related to motion, pen control, or draw‐\ning are left abstract, due to the number of different ways of implementing motion on\nradically different devices. However, the method for drawing a rectangle ( drawBox )\nhas a default implementation, which simply puts the currently selected pen onto the\npaper at the last-moved-to location, draws the four sides, and raises the pen. Sub‐\nclasses for smarter plotters will likely override this method, but subclasses for less-\nevolved plotters will probably use the default version. This method also has two over‐\nloaded convenience methods for cases where the client has an AWT Dimension for\nthe size or an AWT Rectangle for the location and size.\nTo demonstrate one of the subclasses of this program, consider the following simple\ndriver program. This is intended to simulate a larger graphics application such as\ngnuplot. The Class.forName()  near the beginning of main  is discussed in Recipe\n17.2; for now, you can take my word that it simply creates an instance of the given\nsubclass, which we store in a Plotter  reference named r and use to draw the plot:\nmain/src/main/java/plotter/PlotDriver.java\npublic class PlotDriver  {\n    /** Construct a Plotter driver, and try it out. */\n    public static void main(String[] argv) {\n        Plotter r ;\n        if (argv.length != 1) {\n            System.err.println(""Usage: PlotDriver driverclass"" );\n            return;\n        }\n        try {\n            Class<?> c = Class.forName(argv[0]);\n270 | Chapter 8: Object-Oriented Techniques\n            Object o = c.newInstance ();\n            if (!(o instanceof  Plotter))\n                throw new ClassNotFoundException (""Not instanceof Plotter"" );\n            r = (Plotter)o;\n        } catch (ClassNotFoundException  e) {\n            System.err.println(""Sorry, class ""  + argv[0] +\n                    "" not a plotter class"" );\n            return;\n        } catch (Exception  e) {\n            e.printStackTrace ();\n            return;\n        }\n        r.penDown();\n        r.penColor (1);\n        r.moveTo(200, 200);\n        r.penColor (2);\n        r.drawBox(123, 200);\n        r.rmoveTo(10, 20);\n        r.penColor (3);\n        r.drawBox(123, 200);\n        r.penUp();\n        r.moveTo(300, 100);\n        r.penDown();\n        r.setFont(""Helvetica"" , 14);\n        r.drawString (""Hello World"" );\n        r.penColor (4);\n        r.drawBox(10, 10);\n    }\n}\nWe don’t show any actual subclasses of this Plotter  class in upcoming chapters, how‐\never there is a PlotterAWT proof-of-concept in the same source folder, and one could\nimplement this for PostScript, PDF, or other output technologies.\n8.10 Program: Plotter | 271",7435
357-Chapter 9. Functional Programming Techniques Functional Interfaces Streams and Parallel Collections.pdf,357-Chapter 9. Functional Programming Techniques Functional Interfaces Streams and Parallel Collections,,0
358-9.0 Introduction.pdf,358-9.0 Introduction,"6Haskell was used to write a fairly complete Twitter clone in a few hundred lines; see https://github.com/\nGabriel439/simple-twitter .CHAPTER 9\nFunctional Programming Techniques:\nFunctional Interfaces, Streams,\nand Parallel Collections\n9.0 Introduction\nJava is an Object-Oriented (OO) language. Y ou know what that is. Functional Pro‐\ngramming (FP) has been attracting attention lately. There may not be quite as many\ndefinitions of FP as there are FP languages, but it’s close. Wikipedia’s definition of\nfunctional programming is as follows (from https://en.wikipedia.org/wiki/Func\ntional_programming , viewed December 2013):\na programming paradigm, a style of building the structure and elements of computer\nprograms, that treats computation as the evaluation of mathematical functions and\navoids state and mutable data. Functional programming emphasizes functions that\nproduce results that depend only on their inputs and not on the program state—i.e.\npure mathematical functions. It is a declarative programming paradigm, which means\nprogramming is done with expressions. In functional code, the output value of a func‐\ntion depends only on the arguments that are input to the function, so calling a function\nf twice with the same value for an argument x will produce the same result f(x) both\ntimes. Eliminating side effects, i.e. changes in state that don’t depend on the function\ninputs, can make it much easier to understand and predict the behavior of a program,\nwhich is one of the key motivations for the development of functional programming.\nHow can we benefit from the FP paradigm? One way would be to switch to using an\nFP language; some of the leading ones are Haskell,6 Idris, Ocaml, Erlang, Julia, and\n273\nthe LISP family. But most of those would require walking away from the Java ecosys‐\ntem. Y ou could consider using Scala  or Clojure , JVM-based languages that provide\nfunctional programming support in the context of an OO language. And there is Kot‐\nlin, the latest Java-like language for the JVM.\nBut this is the Java Cookbook , so you can imagine we’re going to try to get as many\nbenefits of functional programming as we can while remaining in the Java language.\nSome features of FP include the following:\n•Pure functions having no side effects and whose results depend only on their\ninputs and not on mutable state elsewhere in the program\n•First-class functions (e.g., functions as data)\n•Immutable data\n•Extensive use of recursion and lazy evaluation\nPure functions  are completely self-contained; their operation depends only on the\ninput parameters and internal logic, not on any variable state in other parts of the\nprogram—indeed, there are no global variables, only global constants . Although this\ncan be hard to accept for those schooled in imperative languages like Java, it does\nmake it much easier to test and ensure program correctness! It means that, no matter\nwhat else is going on in the program (even with multiple threads), a method call like\ncomputeValue(27)  will always, unconditionally, return the same value every time\n(with exceptions, of course, for things like the current time, random seeds, etc., which\nare global state).\nWe’ll use the terms function  and method  interchangeably in this chapter, although it’s\nnot strictly correct. FP people use the term function  in the mathematical function\nsense, whereas in Java methods  just means some code you can call (a Java method call\nis also referred to as a message  being sent to an object, in the OO view of things).\nFunctions as data  means that you can create an object that is a function , pass it into\nanother function, write a function that returns another function, and so on—with no\nspecial syntax, because, well, functions are data.\nOne of Java’s approaches to FP is the definition of functional interfaces. A functional\ninterface  in Java is one that has only one abstract method, such as the widely used\nRunnable , whose only method is run() , or the common Swing action handler Action\nListener , whose only method is actionPerformed(ActionEvent) . Actually, also new\nin Java 8, interfaces can have methods annotated with the new-in-this-context\ndefault  keyword. A default  method in an interface becomes available for use in any\nclass that implements  the interface. Such methods cannot depend on instance state in\na particular class because they would have no way of referring to it at compile time.\n274 | Chapter 9: Functional Programming Techniques: Functional Interfaces, Streams, and Parallel Collections\nSo a functional interface is more precisely defined as one that has a single nondefault\nmethod. Y ou can do functional-style programming in Java if you use functional inter‐\nfaces and if you restrict code in your methods to not depending on any nonfinal\ninstance or class fields; using default methods is one way of achieving this. The first\nfew recipes in this chapter discuss functional interfaces.\nAnother Java approach to functional-ness is lambda expressions. A lambda is an\nexpression of a functional interface, and it can be used as data (i.e., assigned,\nreturned, etc.). Just to give a couple of short examples for now:\nActionListener  x = e -> System.out.println(""You activated ""  + e.getSource ());\npublic class RunnableLambda  {\n    public static void main(String[] args) {\n        threadPool .submit(() -> System.out.println(""Hello from a thread"" ));\nImmutable data is easy in theory: just have a class with only read accessors (“get”\nmethods). The standard String  class, for example, is immutable: methods like sub\nstring()  or toUpperCase()  don’t change the original string, but make up new string\nobjects with the requested change. Y et strings are universally used, and useful. Enums\nare also implicitly immutable. There is a proposal to add a new kind of class-like\nobject called a record  in Java 14 or 15. record s are implicitly immutable; the com‐\npiler generates “get” methods for the fields (along with a constructor and the three\ncommon Object  methods), but not “set” methods.\nAlso new in Java 8 is the notion of Stream  classes. A Stream  is like a pipeline that you\ncan feed into, fan out, collect down—like a cross between the Unix notion of pipe‐\nlines and Google’s distributed programming concept of MapReduce, as exemplified in\nHadoop , but running in a single VM, a single program. Stream s can be sequential or\nparallel; the latter are designed to take advantage of the massive parallelism that is\nhappening in hardware design (particularly servers, where 12- and 16-core process‐\nors are popular). We discuss Stream s in several recipes in this chapter.\nIf you’re familiar with Unix pipes and filters, this equivalence will make sense to you;\nif not, you can skip it for now. The Unix command is this:\ncat lines.txt | sort | uniq | wc -l\nThe Java Stream s equivalent is this:\njshell> long numberLines =\n    new BufferedReader(\n    new FileReader(""lines.txt"")).lines().sorted().distinct().count();\nnumberLines ==> 5\nThese commands are written out in more idiomatic Java in Example 9-1 . Both\napproaches give the same answer. For small inputs, the Unix pipeline is faster; but for\nlarger volumes, the Java one should be faster, especially when parallelized.\n9.0 Introduction | 275",7343
359-See Also.pdf,359-See Also,,0
360-9.1 Using LambdasClosures Instead of Inner Classes.pdf,360-9.1 Using LambdasClosures Instead of Inner Classes,,0
361-Problem.pdf,361-Problem,,0
362-Solution.pdf,362-Solution,,0
363-Discussion.pdf,363-Discussion,"Example 9-1. main/src/main/java/functional/UnixPipesFiltersReplacement.java\n        long numberLines  = Files.lines(Path.of((""lines.txt"" )))\n            .sorted()\n            .distinct ()\n            .count();\n        System.out.printf(""lines.txt contains ""  + numberLines  + "" unique lines."" );\nTied in with Stream s is the notion of a Spliterator , a derivative (logically, not by\ninheritance) of the familiar Iterator  but designed for use in parallel processing.\nMost users will not be expected to develop their own Spliterator  and will likely not\neven call its methods directly very often, so we do not discuss them in detail.\nSee Also\nFor general information on functional programming, see the book Functional Think‐\ning by Neal Ford (O’Reilly).\nThere is an entire book dedicated to lambda expressions and related tools, Richard\nWarburton’s Java 8 Lambdas  (O’Reilly).\n9.1 Using Lambdas/Closures Instead of Inner Classes\nProblem\nY ou want to avoid all the typing that even the anonymous style of inner class requires.\nSolution\nUse Java’s lambda expressions.\nDiscussion\nThe symbol lambda ( λ) is the 11th letter of the Greek alphabet and thus as old as\nWestern society. The Lambda calculus  is about as old as our notions of computing. In\nthis context, Lambda expressions are small units of calculation that can be referred to.\nThey are functions as data. In that sense, they are a lot like anonymous inner classes,\nthough it’s probably better to think of them as anonymous methods . They are essen‐\ntially used to replace inner classes for a functional interface —that is, an interface with\none abstract method (function) in it. A very common example is the AWT ActionLis\ntener  interface, widely used in GUI code, whose only method is this one:\npublic void actionPerformed (ActionEvent );\nUsing lambdas is now the preferred method of writing for GUI action listeners. Here’s\na single example:\n276 | Chapter 9: Functional Programming Techniques: Functional Interfaces, Streams, and Parallel Collections\n6If you ever have to do this kind of thing where the data is stored in a relational database using the Java Persis‐\ntence API (JPA), you should check out the Spring Data  or Apache DeltaSpike  frameworks. These allow you to\ndefine an interface  with method names like findCameraByInterchangeableTrueAndPriceLessThan(double\nprice)  and have the framework implement these methods for you.\n7If you’re just not that into cameras, the description “Interchangeable Lens Camera (ILC)” includes two cate‐\ngories of what you might find in a camera store: traditional DSLR (Digital Single Lens Reflex) cameras, and\nthe newer category of “Compact System Cameras” like the Nikon 1 and Z series, Sony ILCE (formerly known\nas NEX), and the Canon EOS-M, all of which are smaller and lighter than the older DSLRs.quitButton.addActionListener(e -> shutDownApplication(0));\nBecause not everybody writes Swing GUI applications these days, let’s start with an\nexample that doesn’t require GUI programming. Suppose we have a collection of\ncamera model descriptor objects that has already been loaded from a database into\nmemory, and we want to write a general-purpose API for searching them, for use by\nother parts of our application.\nThe first thought might be along the following lines:\npublic interface  CameraInfo  {\n    public List<Camera> findByMake ();\n    public List<Camera> findByModel ();\n    ...\n}\nPerhaps you can already see the problem. Y ou will also need to write findByPrice() ,\nfindByMakeAndModel() , findByYearIntroduced() , and so on as your application\ngrows in complexity.\nY ou could consider implementing a query by example method, where you pass in a\nCamera  object and all its nonnull fields are used in the comparison. But then how\nwould you implement finding cameras with interchangeable lenses under $500 ?6\nSo a better approach is probably to use a callback function to do the comparison.\nThen you can provide an anonymous inner class to do any kind of searching you\nneed. Y ou’ d want to be able to write callback methods like this:\npublic boolean choose(Camera c) {\n    return c.isIlc() && c.getPrice () < 500;\n}\nAccordingly, we’ll build that into an interface:7\n/** An Acceptor accepts some elements from a Collection */\npublic interface  CameraAcceptor  {\n    boolean choose(Camera c);\n}\nNow the search application provides a method:\npublic List<Camera> search(CameraAcceptor  acc);\n9.1 Using Lambdas/Closures Instead of Inner Classes | 277\nwhich we can call with code like this:\nresults = searchApp .search(new CameraAcceptor () {\n    public boolean choose(Camera c) {\n        return c.isIlc() && c.getPrice () < 500;\n    }\n}\nOr, if you were not comfortable with anonymous inner classes, you might have to\ntype this:\nclass MyIlcPriceAcceptor  implements  CameraAcceptor  {\n    public boolean choose(Camera c) {\n        return c.isIlc() && c.getPrice () < 500;\n    }\n}\nCameraAcceptor  myIlcPriceAcceptor  = nwq MyIlcPriceAcceptor ();\nresults = searchApp .search(myIlcPriceAcceptor );\nThat’s really a great deal of typing just to get one method packaged up for sending\ninto the search engine. Java’s support for lambda expressions or closures was argued\nabout for many years (literally) before the experts agreed on how to do it. And the\nresult is staggeringly simple. One way to think of Java lambda expressions is that each\none is just a method that implements a functional interface. With lambda expres‐\nsions, you can rewrite the preceding code as just:\nresults = searchApp .search(c -> c.isIlc() && c.getPrice () < 500);\nThe arrow notation -> indicates the code to execute. If it’s a simple expression as here,\nyou can just write it as shown. If there is conditional logic or other statements, you\nhave to use a block, as is usual in Java.\nHere I just rewrite the search example to show it as a block:\nresults = searchApp .search(c -> {\n    if (c.isIlc() && c.getPrice () < 500)\n        return true;\n    else\n        return false;\n});\nThe first c inside the parenthesis corresponds to Camera c  in the explicitly imple‐\nmented choose()  method: you can omit the type because the compiler knows it! If\nthere is more than one argument to the method, you must parenthesize them. Sup‐\npose we had a compare method that takes two cameras and returns a quantitative\nvalue (oh, and good luck trying to get two photographers to agree on that\nalgorithm!):\ndouble goodness  = searchApp .compare((c1, c2) -> {\n    // write some amazing code here\n});\n278 | Chapter 9: Functional Programming Techniques: Functional Interfaces, Streams, and Parallel Collections\nThis notion of lambdas  seems pretty potent, and it is! Y ou will see much more of this\nin Java as Java 8 moves into the mainstream of computing.\nUp to here, we still have to write an interface for each type of method that we want to\nbe able to lambda-ize. The next recipe shows some predefined interfaces that you can\nuse to further simplify (or at least shorten) your code.\nAnd, of course, there are many existing interfaces that are functional, such as the\nActionListener  interface from GUI applications. Interestingly, the IntelliJ IDE (see\nRecipe 1.3 ) automatically recognizes inner class definitions that are replaceable by\nlambdas and, when using code folding  (the IDE feature of representing an entire\nmethod definition with a single line), replaces the inner class with the corresponding\nlambda! Figures 9-1 and 9-2 show a before-and-after picture of this code folding.\nFigure 9-1. IntelliJ code unfolded\n9.1 Using Lambdas/Closures Instead of Inner Classes | 279",7674
364-9.2 Using Lambda Predefined Interfaces Instead of Your Own.pdf,364-9.2 Using Lambda Predefined Interfaces Instead of Your Own,,0
365-Problem.pdf,365-Problem,,0
366-Solution.pdf,366-Solution,,0
367-Roll Your Own Functional Interface.pdf,367-Roll Your Own Functional Interface,"Figure 9-2. IntelliJ code folded\n9.2 Using Lambda Predefined  Interfaces Instead\nof Your Own\nProblem\nY ou want to use existing interfaces, instead of defining your own, for use with\nLambdas.\nSolution\nUse the Java 8 lambda functional interfaces from java.util.function .\nDiscussion\nIn Recipe 9.1 , we used the interface method acceptCamera()  defined in the interface\nCameraAcceptor . Acceptor-type methods are quite common, so the package\njava.util.function  includes the Predicate<T>  interface, which we can use instead\nof CameraAcceptor . This interface has only one method— boolean test(T t) :\ninterface  Predicate <T> {\n    boolean test(T t);\n}\n280 | Chapter 9: Functional Programming Techniques: Functional Interfaces, Streams, and Parallel Collections\nThis package includes about 50 of the most commonly needed functional interfaces,\nsuch as IntUnaryOperator , which takes one int argument and returns an int value;\nLongPredicate , which takes one long  and returns boolean ; and so on.\nTo use the Predicate  interface, as with any generic type, we provide an actual type\nfor the parameter Camera , giving us (in this case) the parameterized type Predi\ncate<Camera> , which is the following (although we don’t have to write this out):\ninterface  Predicate <Camera> {\n    boolean test(Camera c);\n}\nSo now our search application will be changed to offer us the following search\nmethod:\npublic List<Camera> search(Predicate  p);\nConveniently, this has the same signature as our own CameraAcceptor  from the point\nof view of the anonymous methods that lambdas implement, so the rest of our code\ndoesn’t have to change! This is still a valid call to the search()  method:\nresults = searchApp .search(c -> c.isIlc() && c.getPrice () < 500);\nHere is the implementation of the search  method:\nmain/src/main/java/functional/CameraSearchPredicate.java\n    public List<Camera> search(Predicate <Camera> tester) {\n        List<Camera> results = new ArrayList <>();\n        privateListOfCameras .forEach(c -> {\n            if (tester.test(c))\n                results.add(c);\n        });\n        return results;\n    }\nSuppose we only need the list to do one operation on each element, and then we’ll\ndiscard it. Upon reflection, we don’t actually need to get the list back; we merely need\nto get our hooks on each element that matches our Predicate  in turn.\nRoll Your Own Functional Interface\nWhile the JDK provides a good set of functional interfaces, there may be cases where\nyou’ d want to create your own. This is a simple example of a functional interface:\ninterface  MyFunctionalInterface  {\n    int compute(int x);\n}\n9.2 Using Lambda Predefined  Interfaces Instead of Your Own | 281\nThe @FunctionalInterface  annotation tells the compiler to ensure that a given\ninterface is and remains functional. Its use is analogous to @Override  (both annota‐\ntions are in java.lang ). It is always optional.\nMyFunctionalInterface  could be used to process an array of integers, like this:\npublic class ProcessIntsUsingFunctional  {\n    static int[] integers  = {1, 2, 3};\n    public static void main(String[] args) {\n        int total = 0;\n        for (int i : integers )\n            total += process(i, x ->  x * x + 1);\n        System.out.println(""The total is ""  + total);\n    }\n    private static int process(int i, MyFunctionalInterface  o) {\n        return o.compute(i);\n    }\n}\nIf compute  were a nonfunctional interface—having multiple abstract methods—you\nwould not be able to use it in this fashion.\nSometimes, of course, you really do need an interface to have more than one method.\nIn that case, the illusion (or the effect) of functionality can sometimes be preserved by\ndenoting all but one of the methods with the default keyword—the nondefault\nmethod will still be usable in lambdas. A default method has a method body:\npublic interface  ThisIsStillFunctional  {\n    default int compute(int ix) { return ix * ix + 1 };\n    int anotherMethod (int y);\n}\nOnly default methods may contain executable statements, and there may only be one\nnondefault method per functional interface.\nBy the way, the MyFunctionalInterface  given earlier can be totally replaced by\njava.util.function.IntUnaryOperator , changing the method name apply()  to\napplyAsInt() . There is a version of the ProcessInts  program under the name Proc\nessIntsIntUnaryOperator  in the javasrc  repository.\nDefault methods in interfaces can be used to produce mixins , as described in Recipe\n9.7.\n282 | Chapter 9: Functional Programming Techniques: Functional Interfaces, Streams, and Parallel Collections",4659
368-9.3 Simplifying Processing with Streams.pdf,368-9.3 Simplifying Processing with Streams,,0
369-Problem.pdf,369-Problem,,0
370-Solution.pdf,370-Solution,,0
